Mod:Item:MetaData, Localized Name
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Чистая вода
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Заражённая вода
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий метан
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий замёрзший азот
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий углеводород
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий шоколад
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкая карамель
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Нефть
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Топливо
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Кислород
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Водород
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Бактериальный осадок
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Метан
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Атмосферные газы
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий метан
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий кислород
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий азот
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Азот
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Углекислый газ
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Аргон
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий аргон
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Гелий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Серная кислота
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Dyed Water
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Зелье
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Взрывное зелье
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Туманное зелье
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Алюминий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Америций
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Сурьма
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плазма (Аргон)
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Мышьяк
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Бериллий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Висмут
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Углерод
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Церий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Хлор
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Хром
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Кобальт
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Медь
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Дармштадтий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Дейтерий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Европий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Фтор
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Галлий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Золото
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плазма (Гелий)
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Гелий-3
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Индий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Иридий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Железо
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плазма (Железо)
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Криптон
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Лантан
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Свинец
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Литий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Лютеций
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Магний
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Марганец
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Ртуть
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Молибден
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Неодим
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Неон
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Никель
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плазма (Никель)
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Ниобий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плазма (Азот)
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Осмий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плазма (Кислород)
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Палладий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Платина
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плутоний-239
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Плутоний-241
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Калий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Радон
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Родий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Рутений
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Самарий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Кремний
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Серебро
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Тантал
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Торий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Олово
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Титан
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Тритий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Вольфрам
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Уран-238
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Уран-235
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Ванадий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Ксенон
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Иттрий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Цинк
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Наквада
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Обогащенная наквада
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Наквадрия
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Нейтроний
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Тританий
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Дураний
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Триниум
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Истинный кварц
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Отожженная медь
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Аккумуляторный сплав
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Латунь
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Бронза
aeadditions:pattern.fluid:0, МЭ жидкостный шаблон: Жидкий кислород
